,_index,_type,_id,_score,sort,redVarietal,isVQA,subCategory,consumerRating,featured,_isLimitedTimeOffer,regularPrice,isCraft,isDraft,promotionStartDate,whiteVarietal,tastingDescription,_promotionStartDate,_all_featured,promotionEndDate,isBCSpirit,sku,isLimitedTimeOffer,_featured,image,availableUnits,last_updated,subRegion,unitSize,upc,_blacklist,isDealcoholizedWine,volume,certificates,name,style,countryName,isBCCraft,region,statusCode,status,color,grapeType,isOrganic,storeCount,nameSuffix,alcoholPercentage,productCategory,isExclusive,all_featured,restrictionCode,productSubCategory,namePrefix,countryCode,isOntarioVQA,class,productType,isKosher,_whitelist,inventoryCode,currentPrice,sweetness,isNew,all_promotions,promotions,nameSanitized,isBCVQA,_promotionEndDate,votes,category,ribbons,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
20,bcls,product,582262,0.6023824,ALOIS LAGEDER PINOT GRIGIO - PORER,,,Italy Wine,3.4,[],,49.99,,,,Pinot Gris / Pinot Grigio,"The colour is straw-yellow with a red shimmer. On the nose slightly aromatic, pronounced bouquet, fruity (melone, peach) spicy, mineral. On the palate rich and quite oppulent, lively, fresh, fruit and dry. Drinking window in 2 to 6 years.
",,[],,,582262,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/582262.jpeg,129,2023-10-08 07:10:01,,1,['00609286401756'],False,,0.75,[],ALOIS LAGEDER PINOT GRIGIO - PORER,,Italy,False,Other Italy North,2,2,WHITE,PINOT GRIS/PINOT GRIGIO,False,13.0, PORER,0.125,,False,[],ST,,ALOIS LAGEDER PINOT GRIGIO ,IT,,Italy White Wine,White Wine,False,False,0,49.99,00,False,,,alois lageder pinot grigio - porer,,,13,Wine,[],1005,1043,1206,96.75,6448.71,0.09375,533.2266666666667,0.06989247311827956
21,bcls,product,421423,0.6023824,ALOXE CORTON - MAISON A GOICHOT,Pinot Noir,,France Wine,0.0,[],,59.99,,,,,False,,[],,,421423,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/421423.jpeg,181,2023-10-08 07:10:01,Cote De Beaune,1,['03443350081249'],False,,0.75,[],ALOXE CORTON - MAISON A GOICHOT,,France,False,Burgundy,2,2,RED,PINOT NOIR,False,13.0, MAISON A GOICHOT,0.135,,False,[],SM,,ALOXE CORTON ,FR,,France Red Wine,Red Wine,False,False,0,59.99,00,False,,,aloxe corton - maison a goichot,,,0,Wine,[],1005,1037,1152,135.75,10858.19,0.10125,592.4938271604938,0.06989247311827956
22,bcls,product,39052,0.5951133,ALPHA M - MONTES,Other Blend,,Chile Wine,4.5,[],,98.99,,,,,"97 Points, James Suckling: ""Deep nose, but really fresh at the same time. Currants, blackberries and chili-pepper chocolate with cedary and meaty undertones. This is really juicy, with a tight, tensely framed palate, underscored by lots of creamy, dusty tannins. A lengthy, refined and elegant expression of cabernet sauvignon, but a strong statement from Colchagua. Drink or hold."" (June 2022)
",,[],,,39052,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/39052.jpeg,64,2023-10-08 07:10:01,,1,['00626990450290'],False,,0.75,[],ALPHA M - MONTES,,Chile,False,,2,2,RED,OTHER BLEND,False,7.0, MONTES,0.145,,False,[],SM,,ALPHA M ,CL,,Chile Red Wine,Red Wine,False,False,0,98.99,00,False,,,alpha m - montes,,,4,Wine,[],1005,1034,1112,48.0,6335.36,0.10874999999999999,910.2528735632185,0.03763440860215054
23,bcls,product,487411,0.6023824,ALSACE GEWURZTRAMINER - FE TRIMBACH RESERVE,,,France Wine,4.2,[],,57.99,,,,Gewurztraminer,"91 Points, Vinous: ""Luminous straw-gold. Varietally accurate aromas and flavors of smoke, grilled pork, white pepper and tropical fruit, but this has a lemony zing that gives a graceful mouthfeel despite a hint of chewy tannins at the back. The finish is long and ripe."" (September 2017)
",,[],,,487411,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/487411.jpeg,164,2023-10-08 07:10:01,,1,['03760105301323'],False,,0.75,[],ALSACE GEWURZTRAMINER - FE TRIMBACH RESERVE,,France,False,Alsace,2,2,WHITE,GEWURZTRAMINER,False,14.0, FE TRIMBACH RESERVE,0.145,,False,[],ST,,ALSACE GEWURZTRAMINER ,FR,,France White Wine,White Wine,False,False,0,57.99,00,False,,,alsace gewurztraminer - fe trimbach reserve,,,4,Wine,[],1005,1037,1155,123.0,9510.36,0.10874999999999999,533.2413793103449,0.07526881720430108
24,bcls,product,521776,0.6023824,ALSACE GEWURZTRAMINER - JOSMEYER FOLATRIES,,,France Wine,5.0,[],,46.99,,,,Gewurztraminer,"Biodynamic. On the nose, classic varietal notes of lychee combine with north African spices like cardamom, coriander and clove. The palate is drier than the nose would indicate, very spicy but supremely fresh, precise, a style which typifies the Josmeyer estate and the elegance and freshness makes it superb with food.
",,[],,,521776,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/521776.jpeg,102,2023-10-08 07:10:01,,1,['03760087575439'],False,,0.75,[],ALSACE GEWURZTRAMINER - JOSMEYER FOLATRIES,,France,False,Alsace,2,2,WHITE,GEWURZTRAMINER,False,8.0, JOSMEYER FOLATRIES,0.135,,False,[],SM,,ALSACE GEWURZTRAMINER ,FR,,France White Wine,White Wine,False,False,0,46.99,00,False,,,alsace gewurztraminer - josmeyer folatries,,,20,Wine,[],1005,1037,1155,76.5,4792.9800000000005,0.10125,464.09876543209873,0.043010752688172046
25,bcls,product,184203,0.6023824,ALSACE RIESLING - FE TRIMBACH CUVEE FREDERIC EMILE,,,France Wine,3.8,[],,125.99,,,,Riesling,"95 Wine Advocate: ""The 2015 Riesling Cuvée Frédéric Emile is clear and intense but highly refined on the nose that perfectly blends mineral with concentrated lemon and smoky flavors. Round, concentrated and very elegant on the palate, this is a slightly sweeter than normal Riesling, but it is highly finessed, well-structured, and perfectly salty with a long and tension-filled finish. Fine tannins reflect the limestone/marl terroir of the Geisberg Grand Cru with the southeast-facing Osterberg Grand Cru. The 2015 will not go on the market earlier than 2022."" (June, 2017)
",,[],,,184203,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/184203.jpeg,29,2023-10-08 07:10:01,,1,"['00795898011183', '00795898011343']",False,,0.75,[],ALSACE RIESLING - FE TRIMBACH CUVEE FREDERIC EMILE,,France,False,Alsace,2,2,WHITE,RIESLING,False,3.0, FE TRIMBACH CUVEE FREDERIC EMILE,0.145,,False,[],SM,,ALSACE RIESLING ,FR,,France White Wine,White Wine,False,False,0,125.99,00,False,,,alsace riesling - fe trimbach cuvee frederic emile,,,11,Wine,[],1005,1037,1155,21.75,3653.71,0.10874999999999999,1158.528735632184,0.016129032258064516
26,bcls,product,455039,0.5951133,ALTO ADIGE SUPERIORE - CANTINA TRAMIN LAGO DI CALDA,Other Grape Variety,,Italy Wine,4.9,[],,30.99,,,,,"Bright pale cherry in the glass. An intense floral nose with strawberry candy and a hint of spice. The palate is very light with vibrant acidity, red fruits, and kirsch.
",,[],,,455039,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/455039.jpeg,59,2023-10-08 07:10:01,,1,['08013365117001'],False,,0.75,[],ALTO ADIGE SUPERIORE - CANTINA TRAMIN LAGO DI CALDA,,Italy,False,Other Italy North,2,2,RED,OTHER GRAPE VARIETY,False,4.0, CANTINA TRAMIN LAGO DI CALDA,0.125,,False,[],ST,,ALTO ADIGE SUPERIORE ,IT,,Italy Red Wine,Red Wine,False,False,0,30.99,00,False,,,alto adige superiore - cantina tramin lago di calda,,,11,Wine,[],1005,1043,1203,44.25,1828.4099999999999,0.09375,330.56,0.021505376344086023
27,bcls,product,112771,0.5951133,ALVEAR - FINO,,,Fortified Wine,4.1,[],,23.49,,,,Other Grape Variety,"89 Points, Wine Advocate: ""The NV Fino from Alvear has signs of youth, a pale color and notes of brine and green olives, quite fresh and light. Despite the 15% alcohol, this was never fortified, as the grapes ripen enough to achieve that alcoholic degree. It comes from a solera that is said to be six years old on average."" (June 2019)
",,[],,,112771,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/112771.jpeg,822,2023-10-08 07:10:01,,1,['00766238111375'],False,,0.75,[],ALVEAR - FINO,,Spain,False,,2,2,WHITE,OTHER GRAPE VARIETY,False,76.0, FINO,0.15,,False,[],SR,,ALVEAR ,ES,,Sherry Wine,Sherry,False,False,0,23.49,00,False,,,alvear - fino,,,112,Wine,[],1005,1036,1148,616.5,19308.78,0.11249999999999999,208.8,0.40860215053763443
28,bcls,product,112789,0.5951133,ALVEAR - MEDIUM DRY,,,Fortified Wine,4.0,[],,23.49,,,,Other Grape Variety,"90 Points, Jeb Dunnuck: ""The NV Alvear Medium Dry boasts a medium orange color as well as attractive notes of orange zest, burnt sugar, spice, and exotic, caramelized nuances. With medium-bodied richness, good acidity, and balancing sweetness, it should work nicely with tapas or appetizers as well as with plenty of desserts.""
",,[],,,112789,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/112789.jpeg,1035,2023-10-08 07:10:01,,1,['00766238303374'],False,,0.75,[],ALVEAR - MEDIUM DRY,,Spain,False,,2,2,WHITE,OTHER GRAPE VARIETY,False,92.0, MEDIUM DRY,0.17,,False,[],SR,,ALVEAR ,ES,,Sherry Wine,Sherry,False,False,0,23.49,03,False,,,alvear - medium dry,,,113,Wine,[],1005,1036,1148,776.25,24312.149999999998,0.1275,184.23529411764704,0.4946236559139785
29,bcls,product,614834,0.5951133,ALVEAR - PEDRO XIMENEZ SOLERA 1927,,,Fortified Wine,4.5,[],,33.99,,,,Other Grape Variety,"98 Points, Wine Advocate: ""The NV Pedro Ximenez Solera 1927 is non-vintage, but does have some 1927 material in it. This is totally dark brown/amber with notes of figs, toffee, caramel syrup, molasses and coffee. It is dense, super sweet, intense, rich and an amazingly, unctuously textured, thick beverage to consume slowly and introspectively after a meal. Drink now through 2050, or even longer. Drink Date: 2016 - 2050."" (Novemebr 2015)
",,[],,,614834,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/614834.jpeg,255,2023-10-08 07:10:01,,1,"['00766238809777', '08410487810771']",False,,0.375,[],ALVEAR - PEDRO XIMENEZ SOLERA 1927,,Spain,False,,2,2,WHITE,OTHER GRAPE VARIETY,False,31.0, PEDRO XIMENEZ SOLERA 1927,0.16,,False,[],SR,,ALVEAR ,ES,,Sherry Wine,Sherry,False,False,0,33.99,10,False,,,alvear - pedro ximenez solera 1927,,,114,Wine,[],1005,1036,1148,95.625,8667.45,0.06,566.5,0.16666666666666666
30,bcls,product,855759,0.6023824,AMARONE - MONTRESOR 2016,Other Blend,,Italy Wine,4.2,[],,54.99,,,,,"90 Points, Vinous: ""Peppery herbal tones and florals lift from the glass as the 2016 Amarone della Valpolicella slowly blows off a bit of reduction to show notes of wild strawberry. It's a pure and lifted expression, featuring rose-tinged red fruits and minerals coasting along a core of brisk acids. This finishes clean with a perfumed display of wild berries and hints of licorice. Drinking Window: 2021 - 2032."" (February 2021)
",,[],,,855759,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/855759.jpeg,793,2023-10-08 07:10:01,Amarone,1,"['00795898006615', '08003503000555', '00626990185420']",False,,0.75,[],AMARONE - MONTRESOR 2016,,Italy,False,Veneto,2,2,RED,OTHER BLEND,False,67.0, MONTRESOR 2016,0.15,,False,[],SR,,AMARONE ,IT,,Italy Red Wine,Red Wine,False,False,0,54.99,00,False,,,amarone - montresor 2016,,,264,Wine,[],1005,1043,1203,594.75,43607.07,0.11249999999999999,488.80000000000007,0.3602150537634409
31,bcls,product,62232,0.5951133,AMARONE - MUSELLA 2015,Other Blend,,Italy Wine,2.6,[],,70.99,,,,,"To make this special wine, Corvina, Corvinone, Rondinella and Oseleta grapes are dried in a well-ventilated loft. The grapes lose 35% of their weight and become very concentrated in flavours and sugars. They are then fermented to dryness, making a full-bodied, ripe and complex Amarone. The Musella is an ideal wine to warm your guests on a cold night. Try with Gorgonzola cheese.
",,[],,,62232,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/62232.jpeg,120,2023-10-08 07:10:01,Amarone,1,['08031393000553'],False,,0.75,[],AMARONE - MUSELLA 2015,,Italy,False,Veneto,2,2,RED,OTHER BLEND,False,15.0, MUSELLA 2015,0.155,,False,[],ST,,AMARONE ,IT,,Italy Red Wine,Red Wine,False,False,0,70.99,00,False,,,amarone - musella 2015,,,92,Wine,[],1005,1043,1203,90.0,8518.8,0.11624999999999999,610.6666666666666,0.08064516129032258
32,bcls,product,110312,0.6023824,AMARONE - TEDESCHI 2017,Valpolicella Blend,,Italy Wine,4.5,[],,64.99,,,,,"Intense and delicious. Notes of blackberries, blackcurrants, blueberries, coffee, licorice, smoky and herbal hints in a wonderful complex palate, with soft tannins and lingering, layered finish.
",,[],,,110312,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/110312.jpeg,1217,2023-10-08 07:10:01,Amarone,1,"['08019171000070', '00831906003532']",False,,0.75,[],AMARONE - TEDESCHI 2017,,Italy,False,Veneto,2,2,RED,VALPOLICELLA BLEND,False,92.0, TEDESCHI 2017,0.16,,False,[],SR,,AMARONE ,IT,,Italy Red Wine,Red Wine,False,False,0,64.99,00,False,,,amarone - tedeschi 2017,,,399,Wine,[],1005,1043,1203,912.75,79092.82999999999,0.12,541.5833333333333,0.4946236559139785
33,bcls,product,668723,0.6023824,AMARONE - TEDESCHI 2019,Other Blend,,Italy Wine,4.5,[],,145.99,,,,,"93 Points, Wine Advocate: ""This is a genuine and direct interpretation of a classic wine that demonstrates the love and dedication that local vintners have for this tradition here in the home of Romeo and Juliette. The 2013 Amarone della Valpolicella manages to show power and determination without too many bells or whistles. It is an accessible and faithful expression that passes on sweet notes of barbecue along with a kiss of sweet tobacco. The blend is 30% Corvina, 30% Corvinone, 30% Rondinella with a 10% mix of Rossignola, Oseleta, Negrara and Dindarella, and it ages in large oak casks for up to 50 long months. Drink Date: 2019 - 2028."" (August 2019)
",,[],,,668723,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/668723.jpeg,69,2023-10-08 07:10:01,,1,['08019171000711'],False,,1.5,[],AMARONE - TEDESCHI 2019,,Italy,False,Other Italy Central,2,2,RED,OTHER BLEND,False,10.0, TEDESCHI 2019,0.16,,False,[],ST,,AMARONE ,IT,,Italy Red Wine,Red Wine,False,False,0,145.99,00,False,,,amarone - tedeschi 2019,,,100,Wine,[],1005,1043,1203,103.5,10073.310000000001,0.24,608.2916666666667,0.053763440860215055
34,bcls,product,456749,0.5951133,AMARONE CLASSICO - ALLEGRINI 2018,Other Blend,,Italy Wine,3.5,[],,99.99,,,,,"93 Points, James Suckling ""A very well-made Amarone that shows good poise and dryness on the palate, with black chocolate, cigars, dark raspberry jam, wax and graphite. Lots of silky, melted tannins on the medium-to full-bodied palate, before an elegant and dry finish. Excellent length. Sustainable. Still needs some time for extra complexity to come through."" (Sept 2022)
",,[],,,456749,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/456749.jpeg,248,2023-10-08 07:10:01,Amarone,1,"['08015822000048', '00098709071001', '08015822020787']",False,,0.75,[],AMARONE CLASSICO - ALLEGRINI 2018,,Italy,False,Veneto,2,2,RED,OTHER BLEND,False,35.0, ALLEGRINI 2018,0.16,,False,[],SR,,AMARONE CLASSICO ,IT,,Italy Red Wine,Red Wine,False,False,0,99.99,00,False,,,amarone classico - allegrini 2018,,,117,Wine,[],1005,1043,1203,186.0,24797.52,0.12,833.25,0.1881720430107527
35,bcls,product,485748,0.5951133,AMARONE CLASSICO - BERTANI 2012,Other Blend,,Italy Wine,3.7,[],,195.99,,,,,"This iconic wine exudes personality with prevailing elegance. It is complex, balanced, and long-lasting. Its intense red color, garnet highlights. The nose reveals plum, cherry, morello, tea leaves, liquorice, and spices. The palate delights with red berries, gentle spice, balanced acidity, and tannins.
",,[],,,485748,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/485748.jpeg,42,2023-10-08 07:10:01,Other,1,"['08008326009150', '08008326136153']",False,,0.75,[],AMARONE CLASSICO - BERTANI 2012,,Italy,False,Veneto,2,2,RED,OTHER BLEND,False,7.0, BERTANI 2012,0.155,,False,[],ST,,AMARONE CLASSICO ,IT,,Italy Red Wine,Red Wine,False,False,0,195.99,00,False,,,amarone classico - bertani 2012,,,15,Wine,[],1005,1043,1203,31.5,8231.58,0.11624999999999999,1685.935483870968,0.03763440860215054
36,bcls,product,44784,0.6023824,AMARONE CLASSICO - CANTINA DI NEGRAR 2017,Other Blend,,Italy Wine,3.1,[],True,49.99,,,2023-10-01T00:00:00.000-07:00,,"Amazing value here! This full-bodied wine displays elegant complexity and incredible balance! Velvety tannins hold together a bouquet of black cherry, stewed plum, thyme and minty aromas, that lead to dark chocolate ganache and dried fruit flavours. A great wine to serve along with ripe and aged cheese, risottos, braised or roasted meats or a wild mushroom ravioli.
",2023-10-01T00:00:00.000-07:00,['On Sale'],2023-10-28T00:00:00.000-07:00,,44784,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/44784.jpeg,702,2023-10-08 07:10:01,Amarone,1,['08002053034027'],False,,0.75,[],AMARONE CLASSICO - CANTINA DI NEGRAR 2017,,Italy,False,Veneto,2,2,RED,OTHER BLEND,False,55.0, CANTINA DI NEGRAR 2017,0.155,,False,['On Sale'],SR,,AMARONE CLASSICO ,IT,,Italy Red Wine,Red Wine,False,False,0,46.99,01,False,,,amarone classico - cantina di negrar 2017,,2023-10-28T00:00:00.000-07:00,165,Wine,[],1005,1043,1203,526.5,35092.98,0.11624999999999999,430.0215053763441,0.2956989247311828
37,bcls,product,859074,0.6023824,AMARONE CLASSICO - MASI COLLEZIONE GRANDE ANNATA 1990,Other Blend,,Italy Wine,4.0,[],,329.99,,,,,"95 Points, Wine Advocate: ""The 1990 Amarone della Valpolicella Classico drives home an important point about the longevity of Amarone. More than any other producer, Masi has been striving to demonstrate that wines made with the appassimento process can live long cellar lives. This example is stunning. This beautiful Amarone opens to a dark garnet appearance and integrated tones of dried cherry, spice and Spanish cedar. The tannins are super smooth at this point and appear to be at the height of their silkiness. Drink Date: 2015 - 2025."" (December 2014)
",,[],,,859074,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/859074.jpeg,3,2023-10-08 07:10:01,Amarone,1,['08002062005247'],False,,0.75,[],AMARONE CLASSICO - MASI COLLEZIONE GRANDE ANNATA 1990,,Italy,False,Veneto,3,3,RED,OTHER BLEND,False,1.0, MASI COLLEZIONE GRANDE ANNATA 1990,0.15,,False,[],SM,,AMARONE CLASSICO ,IT,,Italy Red Wine,Red Wine,False,False,1,329.99,00,False,,,amarone classico - masi collezione grande annata 1990,,,16,Wine,[],1005,1043,1203,2.25,989.97,0.11249999999999999,2933.244444444445,0.005376344086021506
38,bcls,product,317057,0.6023824,AMARONE CLASSICO - MASI COSTASERA VEGAN,Other Blend,,Italy Wine,3.5,['Featured Sale'],True,67.99,,,2023-10-01T00:00:00.000-07:00,,"95 Points James Suckling, ""This opens beautifully to reveal violets, blueberries, licorice, citrus, oyster shell and orange rind. So velvety and polished, but with real depth and structure. Medium-to full-bodied with delightful fruit and a long finish. Drink in 2021 but already so satisfying."" (March 2020). Organic and suitable for vegetarians and vegans.
",2023-10-01T00:00:00.000-07:00,['On Sale'],2023-10-28T00:00:00.000-07:00,,317057,True,['Featured Sale'],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/317057.jpeg,1583,2023-10-08 07:10:01,Amarone,1,['08002062000051'],False,,0.75,[],AMARONE CLASSICO - MASI COSTASERA VEGAN,,Italy,False,Veneto,2,2,RED,OTHER BLEND,False,110.0, MASI COSTASERA VEGAN,0.155,,False,['On Sale'],SR,,AMARONE CLASSICO ,IT,,Italy Red Wine,Red Wine,False,False,0,62.99,00,False,"[{'urlAlias': '/promotion/monthly-flyer', 'name': 'Featured products', 'promoCode': '2023OCTFEATURESALE', 'published': True, 'shortName': 'Featured Sale'}]","[{'urlAlias': '/promotion/monthly-flyer', 'name': 'Featured products', 'promoCode': '2023OCTFEATURESALE', 'published': True, 'shortName': 'Featured Sale'}]",amarone classico - masi costasera vegan,,2023-10-28T00:00:00.000-07:00,258,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}]",1005,1043,1203,1187.25,107628.17,0.11624999999999999,584.8602150537635,0.5913978494623656
39,bcls,product,216085,0.6023824,AMARONE CLASSICO - MONTE DEL FRA LENA DI MEZZO 2017,Other Blend,,Italy Wine,3.6,[],True,59.99,,,2023-10-01T00:00:00.000-07:00,,"91 Points, Wine Spectator: ""The 2017 Amarone is a subtle red with fine tannins layered in the medium- to full-bodied frame with flavors of black cherry, dried cranberry, Earl Grey tea and smoky mineral"" (October 2021)
",2023-10-01T00:00:00.000-07:00,['On Sale'],2023-10-28T00:00:00.000-07:00,,216085,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/216085.jpeg,933,2023-10-08 07:10:01,Amarone,1,['00838547000111'],False,,0.75,[],AMARONE CLASSICO - MONTE DEL FRA LENA DI MEZZO 2017,,Italy,False,Veneto,2,2,RED,OTHER BLEND,False,68.0, MONTE DEL FRA LENA DI MEZZO 2017,0.15,,False,['On Sale'],SR,,AMARONE CLASSICO ,IT,,Italy Red Wine,Red Wine,False,False,0,55.99,00,False,,,amarone classico - monte del fra lena di mezzo 2017,,2023-10-28T00:00:00.000-07:00,189,Wine,[],1005,1043,1203,699.75,55970.67,0.11249999999999999,533.2444444444445,0.3655913978494624
40,bcls,product,215234,0.6023824,AMARONE CLASSICO - NOVAIA CORTE VAONA 2017,Valpolicella Blend,,Italy Wine,3.8,[],,77.99,,,,,"91 Points, Vinous: ""Musky aromas of cherry, menthol, licorice and herbs. Seamless and energetic, with vibrant acidity keeping the flavors under wraps today but also extending them on the long fresh finish. Firm, dusty but noble tannins call for patience. This wine is called Corte Vaona in reference to the ancient paved courtyard (or cone, in Italian) located before the estate's main house, which has been owned by the Vaona family since the mid-18th century. Drinking Window: 2021 - 2028."" (May 2017)
",,[],,,215234,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/215234.jpeg,43,2023-10-08 07:10:01,Amarone,1,['08032636520043'],False,,0.75,[],AMARONE CLASSICO - NOVAIA CORTE VAONA 2017,,Italy,False,Veneto,2,2,RED,VALPOLICELLA BLEND,False,5.0, NOVAIA CORTE VAONA 2017,0.155,,False,[],ST,,AMARONE CLASSICO ,IT,,Italy Red Wine,Red Wine,False,False,0,77.99,00,False,,,amarone classico - novaia corte vaona 2017,,,10,Wine,[],1005,1043,1203,32.25,3353.5699999999997,0.11624999999999999,670.8817204301075,0.026881720430107527
41,bcls,product,494393,0.6023824,AMARONE CLASSICO - TOMMASI,Valpolicella Blend,,Italy Wine,3.6,[],True,67.99,,,2023-10-01T00:00:00.000-07:00,,"94 Points, James Suckling: ""Savory berries and dried blackberries on the nose, together with oranges, dark chocolate and dry earth. Full-bodied and fine-grained palate, with a tight structure and fantastic balance, which indicates good aging potential. Long and savory, yet reserved. A textbook Amarone with freshness, savoriness and concentration.""
",2023-10-01T00:00:00.000-07:00,['On Sale'],2023-10-28T00:00:00.000-07:00,,494393,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/494393.jpeg,1663,2023-10-08 07:10:01,Amarone,1,['08004645402108'],False,,0.75,[],AMARONE CLASSICO - TOMMASI,,Italy,False,Veneto,2,2,RED,VALPOLICELLA BLEND,False,117.0, TOMMASI,0.15,,False,['On Sale'],SR,,AMARONE CLASSICO ,IT,,Italy Red Wine,Red Wine,False,False,0,63.99,00,False,,,amarone classico - tommasi,,2023-10-28T00:00:00.000-07:00,372,Wine,[],1005,1043,1203,1247.25,113067.37,0.11249999999999999,604.3555555555556,0.6290322580645161
42,bcls,product,401315,0.6023824,AMARONE CLASSICO RISERVA - MASI COSTASERA 2013,Other Blend,,Italy Wine,3.7,[],,90.99,,,,,"95 Points, James Suckling: ""Aromas of smoke and wet earth with coffee beans and pumice to the ripe fruit. Full-bodied, linear and layered with lots of ripe fruit and hints of raisins. Lightly chewy with a tannin backbone. Extremely long and powerful. Blue and black fruit. Very complex. Drinkable now, but better in 2022.""
",,[],,,401315,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/401315.jpeg,227,2023-10-08 07:10:01,Amarone,1,['08002062001850'],False,,0.75,[],AMARONE CLASSICO RISERVA - MASI COSTASERA 2013,,Italy,False,Veneto,2,2,RED,OTHER BLEND,False,27.0, MASI COSTASERA 2013,0.155,,False,[],SR,,AMARONE CLASSICO RISERVA ,IT,,Italy Red Wine,Red Wine,False,False,0,90.99,00,False,,,amarone classico riserva - masi costasera 2013,,,54,Wine,[],1005,1043,1203,170.25,20654.73,0.11624999999999999,782.7096774193549,0.14516129032258066
