,_index,_type,_id,_score,sort,sku,name,nameSanitized,namePrefix,nameSuffix,unitSize,volume,regularPrice,isLimitedTimeOffer,currentPrice,promotionStartDate,promotionEndDate,category,subCategory,style,class,color,grapeType,upc,countryCode,countryName,region,subRegion,alcoholPercentage,tastingDescription,sweetness,image,availableUnits,consumerRating,votes,isBCVQA,isOntarioVQA,isVQA,isDealcoholizedWine,isOrganic,isKosher,isNew,isExclusive,isCraft,isBCCraft,isBCSpirit,isDraft,featured,all_featured,certificates,redVarietal,whiteVarietal,productType,productCategory,productSubCategory,storeCount,promotions,all_promotions,_isLimitedTimeOffer,_featured,_all_featured,_blacklist,_whitelist,last_updated,restrictionCode,statusCode,inventoryCode,status,_promotionStartDate,_promotionEndDate,ribbons,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
415,bcls,product,508739,0.25527614,STRANGE FELLOWS BREWING - TALISMAN PALE ALE CAN,508739,STRANGE FELLOWS BREWING - TALISMAN PALE ALE CAN,strange fellows brewing - talisman pale ale can,STRANGE FELLOWS BREWING , TALISMAN PALE ALE CAN,4,0.473,13.79,,13.79,,,Beer,Domestic - BC Beer,Pale Ale,Domestic - BC Micro Brew Beer,,,"['00628451207955', '00628451207016']",CA,Canada,,,0.042,"The Siren of the Seas is a fickle creature: benevolent or spiteful, she can bestow a safe passage and bountiful catch, or provoke storms and shipwrecks. Sailors have long cast gifts of flowers, food or trinkets into the sea in exchange for good fortune. Talisman, a delicately dry-hopped and golden-hued ale with its tropical and citrusy aroma, may be just the thing to encourage the siren's blessing. It pairs with fish and chips, pizza, burgers and anything.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/508739.jpeg,1526,4.4,140,,,,,False,False,False,False,True,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,97.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1133,2887.192,21043.539999999997,0.079464,173.53770260747,0.49743589743589745
416,bcls,product,450745,0.25527614,STRANGE FELLOWS BREWING - VARIETY BOX TALL CAN,450745,STRANGE FELLOWS BREWING - VARIETY BOX TALL CAN,strange fellows brewing - variety box tall can,STRANGE FELLOWS BREWING , VARIETY BOX TALL CAN,8,0.473,22.49,,22.49,,,Beer,Domestic - BC Beer,,Domestic - BC Micro Brew Beer,,,['00628451207900'],CA,Canada,,,0.05,"Strange Fellows Brewing's Variety Mixed Box gathers everyone's favourite beers together in an 8-pack, with 2 cans each of the hazy Guardian IPA ; the aromatic Jongleur Wit Beer; the hoppy and sessionable Talisman West Coast Pale Ale; and the bright and crisp Beldame Old World Pilsner. Something for everyone.",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/450745.jpeg,1242,4.6,37,,,,,False,False,False,False,False,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,95.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1133,4699.728,27932.579999999998,0.1892,118.86892177589851,0.48717948717948717
417,bcls,product,131014,0.25527614,STRATHCONA - BIG SEXY FUNK IPA TALL CAN,131014,STRATHCONA - BIG SEXY FUNK IPA TALL CAN,strathcona - big sexy funk ipa tall can,STRATHCONA , BIG SEXY FUNK IPA TALL CAN,4,0.473,14.49,,14.49,,,Beer,Domestic - BC Beer,India Pale Ale,Domestic - BC Micro Brew Beer,,,['00626990314332'],CA,Canada,,,0.055,"This dry, hazy IPA is audaciously aromatic with big citrus accents and fresh tropical fruit notes. Crisp, refreshing with Azacca, Citra and Simcoe hops.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/131014.jpeg,708,4.2,57,,,,,False,False,False,False,True,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,53.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1133,1339.5359999999998,10258.92,0.10406,139.2465885066308,0.2717948717948718
418,bcls,product,379854,0.25527614,STREET LEGAL - DEALC IPA TALL CAN,379854,STREET LEGAL - DEALC IPA TALL CAN,street legal - dealc ipa tall can,STREET LEGAL , DEALC IPA TALL CAN,4,0.473,12.79,,12.79,,,General Merchandise,De-Alcoholized Product,,Beer And Refreshment De-Alcoholized Product,,,"['00696852063821', '00696852063777']",CA,Canada,,,0.005,"The Red Racer Street Legal IPA is traditionally craft brewed before having the alcohol removed.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/379854.jpeg,1668,3.7,55,,,,,False,False,False,False,,False,,,[],[],[],,,,De-Alcoholized Beer,,131.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1009,1128,3155.8559999999998,21333.719999999998,0.00946,1352.0084566596195,0.6717948717948717
419,bcls,product,561035,0.2538451,STROH CANADA - COLT 45 MALT LIQUOR CAN,561035,STROH CANADA - COLT 45 MALT LIQUOR CAN,stroh canada - colt 45 malt liquor can,STROH CANADA , COLT 45 MALT LIQUOR CAN,6,0.355,8.99,,8.99,,,Beer,Domestic - BC Beer,Other,Domestic - BC Commercial Beer,,,['00056910002207'],CA,Canada,,,0.08,"A well recognized and popular malt liquor brand throughout North America. Colt 45 has a distinctive taste profile that starts off crisp and finishes smooth and easy. Colt 45 is a tried and true favourite among consumers who agree, ""It works every time!""
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/561035.jpeg,4222,3.6,211,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Domestic Beer,National Domestic Beer,115.0,,,,[],[],False,False,2023-10-10 07:10:01,G,2,0,2,,,[],1000,1006,1131,8992.859999999999,37955.78,0.1704,52.75821596244132,0.5897435897435898
420,bcls,product,606285,0.25527614,STROH CANADA - OLD MILWAUKEE CAN,606285,STROH CANADA - OLD MILWAUKEE CAN,stroh canada - old milwaukee can,STROH CANADA , OLD MILWAUKEE CAN,15,0.355,24.79,True,23.79,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Domestic - BC Beer,Lager,Domestic - BC Commercial Beer,,,"['00056910401604', '00005691040137', '00056910401376']",CA,Canada,,,0.049,"Old Milwaukee offers a beer that is crisp, clean and made for easy-drinking. For a great beer at a great price, it doesn't get any better than this!
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/606285.jpeg,10647,3.6,160,,,,,False,False,False,False,False,False,,False,[],['On Sale'],[],,,,Domestic Beer,National Domestic Beer,182.0,,,True,[],['On Sale'],False,False,2023-10-10 07:10:01,G,2,0,2,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,[],1000,1006,1131,56695.274999999994,263939.13,0.26092499999999996,95.00814410271151,0.9333333333333333
421,bcls,product,606293,0.2538451,STROH CANADA - OLD MILWAUKEE CAN,606293,STROH CANADA - OLD MILWAUKEE CAN,stroh canada - old milwaukee can,STROH CANADA , OLD MILWAUKEE CAN,24,0.355,38.29,,38.29,,,Beer,Domestic - BC Beer,Lager,Domestic - BC Commercial Beer,,,"['00056910401659', '00056910401406']",CA,Canada,,,0.049,"Old Milwaukee offers a beer that is crisp, clean and made for easy-drinking. For a great beer at a great price, it doesn't get any better than this!
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/606293.jpeg,6602,3.2,134,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Domestic Beer,National Domestic Beer,135.0,,,,[],[],False,False,2023-10-10 07:10:01,G,2,0,2,,,[],1000,1006,1131,56249.03999999999,252790.58,0.41748,91.71696847753185,0.6923076923076923
422,bcls,product,54965,0.25527614,STROH CANADA - OLD MILWAUKEE CANS,54965,STROH CANADA - OLD MILWAUKEE CANS,stroh canada - old milwaukee cans,STROH CANADA , OLD MILWAUKEE CANS,8,0.355,13.79,,13.79,,,Beer,Domestic - BC Beer,Lager,Domestic - BC Commercial Beer,,,"['00056910401185', '00056910401802']",CA,Canada,,,0.049,"Old Milwaukee offers a beer that is crisp, clean and made for easy-drinking. For a great beer at a great price, it doesn't get any better than this!
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/54965.jpeg,4781,3.8,89,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Domestic Beer,National Domestic Beer,120.0,,,,[],[],False,False,2023-10-10 07:10:01,G,2,0,2,,,[],1000,1006,1131,13578.039999999999,65929.98999999999,0.13916,99.09456740442656,0.6153846153846154
423,bcls,product,175612,0.25527614,STROH CANADA - PABST BLUE RIBBON CAN,175612,STROH CANADA - PABST BLUE RIBBON CAN,stroh canada - pabst blue ribbon can,STROH CANADA , PABST BLUE RIBBON CAN,15,0.355,25.79,,25.79,,,Beer,Domestic - BC Beer,Lager,Domestic - BC Commercial Beer,,,['00056910403158'],CA,Canada,,,0.049,"The Original Pabst Blue Ribbon beer uses the choicest of nature's products to provide its prized flavour. The original smoothness goes down easy—without even a hint of bitter aftertaste.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/175612.jpeg,8183,3.7,268,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Domestic Beer,National Domestic Beer,186.0,,,,[],[],False,False,2023-10-10 07:10:01,G,2,0,2,,,[],1000,1006,1131,43574.47499999999,211039.57,0.26092499999999996,98.84066302577371,0.9538461538461539
424,bcls,product,89888,0.2538451,STROH CANADA - PABST BLUE RIBBON CAN,89888,STROH CANADA - PABST BLUE RIBBON CAN,stroh canada - pabst blue ribbon can,STROH CANADA , PABST BLUE RIBBON CAN,8,0.355,13.79,,13.79,,,Beer,Domestic - BC Beer,Lager,Domestic - BC Commercial Beer,,,['00056910403189'],CA,Canada,,,0.049,"The Original Pabst Blue Ribbon beer uses the choicest of nature's products to provide its prized flavour. The original smoothness goes down easy—without even a hint of bitter aftertaste.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/89888.jpeg,2762,4.0,129,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Domestic Beer,National Domestic Beer,112.0,,,,[],[],False,False,2023-10-10 07:10:01,G,2,0,2,,,[],1000,1006,1131,7844.08,38087.979999999996,0.13916,99.09456740442656,0.5743589743589743
425,bcls,product,606269,0.2538451,STROH CANADA - RAINIER CAN,606269,STROH CANADA - RAINIER CAN,stroh canada - rainier can,STROH CANADA , RAINIER CAN,15,0.355,22.79,,22.79,,,Beer,Domestic - BC Beer,Lager,Domestic - BC Commercial Beer,,,['00056910403257'],CA,Canada,,,0.05,"Rainier Beer brings together nature's bounty from the great Northwest. Golden barley was used to produce a beer rich in taste and texture. Fermented slowly with a pedigree yeast culture under tightly controlled conditions, Rainier comes forth with a satisfying malty flavour over a slightly fruity background.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/606269.jpeg,2216,3.3,172,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Domestic Beer,National Domestic Beer,111.0,,,,[],[],False,False,2023-10-10 07:10:01,G,2,0,2,,,[],1000,1006,1131,11800.199999999999,50502.64,0.26625,85.5962441314554,0.5692307692307692
426,bcls,product,537258,0.25527614,TIGER TALL CAN,537258,TIGER TALL CAN,tiger tall can,,TIGER TALL CAN,1,0.5,2.69,True,2.39,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Import Beer,Other,Asia And South Pacific Beer,,,"['08888017230502', '00086428230502']",SG,Singapore,,,0.05,"Refreshing taste, brewed for the heat.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/537258.jpeg,5599,4.5,32,,,,,False,False,False,False,False,False,,False,[],['On Sale'],[],,,,Import Beer,,59.0,,,True,[],['On Sale'],False,False,2023-10-10 07:10:01,SR,2,0,2,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,[],1000,1007,1186,2799.5,15061.31,0.025,107.6,0.30256410256410254
427,bcls,product,188210,0.25527614,TIN WHISTLE - PEACH CREAM ALE TALL CAN,188210,TIN WHISTLE - PEACH CREAM ALE TALL CAN,tin whistle - peach cream ale tall can,TIN WHISTLE , PEACH CREAM ALE TALL CAN,4,0.473,13.79,,13.79,,,Beer,Domestic - BC Beer,Pale Ale,Domestic - BC Micro Brew Beer,,,"['00696852023627', '00626990197959']",CA,Canada,,,0.05,"Enjoy one of the region's iconic stonefruits with this balanced and refreshing beer. Take a sip of history. Tasting Notes: Fruity without being sweet. Medium body. Food Pairings: Grilled fish, pork, BBQ meats, salads and stone fruit-based desserts.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/188210.jpeg,524,4.3,13,,,,,False,False,False,False,True,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,48.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1133,991.4079999999999,7225.959999999999,0.0946,145.77167019027482,0.24615384615384617
428,bcls,product,99736,0.25527614,TINHOUSE BREWING - HIGH KNOLL HAZY IPA TALL CAN,99736,TINHOUSE BREWING - HIGH KNOLL HAZY IPA TALL CAN,tinhouse brewing - high knoll hazy ipa tall can,TINHOUSE BREWING , HIGH KNOLL HAZY IPA TALL CAN,4,0.473,16.29,,16.29,,,Beer,Domestic - BC Beer,India Pale Ale,Domestic - BC Micro Brew Beer,,,['00626990408659'],CA,Canada,,,0.055,"A juicy East Coat IPA with tons of hop flavor, tropical fruit notes and subtle bitterness. Bronze Medal - Canadian Brewing Awards 2022
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/99736.jpeg,585,4.2,14,,,,,False,False,False,False,False,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,44.0,,,,[],[],False,False,2023-10-10 07:10:01,ST,2,0,2,,,[],1000,1006,1133,1106.82,9529.65,0.10406,156.54430136459735,0.22564102564102564
429,bcls,product,37468,0.25527614,TOFINO BREWING - BLONDE ALE TALL CAN,37468,TOFINO BREWING - BLONDE ALE TALL CAN,tofino brewing - blonde ale tall can,TOFINO BREWING , BLONDE ALE TALL CAN,4,0.473,12.99,,12.99,,,Beer,Domestic - BC Beer,Blonde Ale,Domestic - BC Micro Brew Beer,,,['00626990394112'],CA,Canada,,,0.055,"Style: Blonde ale. Body: Light, subtle. Finish: Crisp, dry. Notes: Earthy hop notes with a malt sweetness.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/37468.jpeg,952,4.2,16,,,,,False,False,False,False,True,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,85.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1133,1801.184,12366.48,0.10406,124.83182779165865,0.4358974358974359
430,bcls,product,37463,0.2538451,TOFINO BREWING - TUFF SESSION ALE TALL CAN,37463,TOFINO BREWING - TUFF SESSION ALE TALL CAN,tofino brewing - tuff session ale tall can,TOFINO BREWING , TUFF SESSION ALE TALL CAN,4,0.473,12.99,,12.99,,,Beer,Domestic - BC Beer,Pale Ale,Domestic - BC Micro Brew Beer,,,['00626990394129'],CA,Canada,,,0.05,"Style: Pale ale. Body: Light to medium. Finish: Clean, dry, mild hoppiness. Notes: Toasty malt palate, pacific northwest hops.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/37463.jpeg,861,4.3,32,,,,,False,False,False,False,True,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,72.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1006,1133,1629.012,11184.39,0.0946,137.3150105708245,0.36923076923076925
431,bcls,product,25329,0.2538451,TOOL SHED - STAR CHEEK IPA TALL CAN,25329,TOOL SHED - STAR CHEEK IPA TALL CAN,tool shed - star cheek ipa tall can,TOOL SHED , STAR CHEEK IPA TALL CAN,4,0.473,14.29,True,11.77,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Domestic - Other Province Beer,India Pale Ale,Domestic - Other Province Micro Brew Beer,,,"['00810953000701', '00638458140247']",CA,Canada,,,0.062,False,,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/25329.jpeg,559,3.6,3,,,,,False,False,False,False,False,False,,False,[],['On Sale'],[],,,,Domestic Beer,Outside of BC Beer,49.0,,,True,[],['On Sale'],False,False,2023-10-10 07:10:01,SH,2,0,2,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,[],1000,1290,1140,1057.628,7988.11,0.11730399999999999,121.82022778421879,0.2512820512820513
432,bcls,product,330285,0.25527614,TREE BREWING - SEASON PASS FALL 2023 TALL CAN,330285,TREE BREWING - SEASON PASS FALL 2023 TALL CAN,tree brewing - season pass fall 2023 tall can,TREE BREWING , SEASON PASS FALL 2023 TALL CAN,8,0.473,22.29,True,20.79,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Domestic - BC Beer,Pale Ale,Domestic - BC Regional Beer,,,['00624524215926'],CA,Canada,,,0.05,False,,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/330285.jpeg,954,4.1,6,,,,,False,False,False,False,False,True,,False,[],['On Sale'],[],,,,Domestic Beer,BC Craft Beer,41.0,,,True,[],['On Sale'],False,False,2023-10-10 07:10:01,SH,2,0,2,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,[],1000,1006,1135,3609.9359999999997,21264.66,0.1892,117.81183932346723,0.21025641025641026
433,bcls,product,293787,0.2538451,TSINGTAO,293787,TSINGTAO,tsingtao,,TSINGTAO,6,0.33,14.29,,14.29,,,Beer,Import Beer,Lager,Asia And South Pacific Beer,,,"['06901035601030', '06901035601016', '06901035601047']",CN,China,,,0.045,"Unique and prolonged fermentation process to create a crisp and refreshing beer with malty aroma. It will complement spicy and flavourful Asian cuisine.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/293787.jpeg,2292,4.0,234,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Import Beer,,108.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1007,1186,4538.16,32752.679999999997,0.0891,160.38159371492705,0.5538461538461539
434,bcls,product,357409,0.2538451,TUBORG GOLD - TALL CAN,357409,TUBORG GOLD - TALL CAN,tuborg gold - tall can,TUBORG GOLD , TALL CAN,1,0.473,2.39,,2.39,,,Beer,Domestic - Other Province Beer,Lager,Domestic - Other Province Commercial Beer,,,['00675325092209'],CA,Canada,,,0.055,False,,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/357409.jpeg,12338,2.5,7,,,,,False,False,True,False,False,False,,False,['New'],['New Product'],[],,,,Domestic Beer,National Domestic Beer,175.0,"[{'urlAlias': '/promotion/new-arrivals', 'name': 'New For You', 'promoCode': '2023NEW', 'published': True, 'shortName': 'New'}]","[{'urlAlias': '/promotion/new-arrivals', 'name': 'New For You', 'promoCode': '2023NEW', 'published': True, 'shortName': 'New'}]",,['New'],['New Product'],False,False,2023-10-10 07:10:01,SR,2,0,2,,,"[{'id': 'new', 'label': 'NEW', 'labelLengthWithoutTags': 3}, {'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}]",1000,1290,1138,5835.874,29487.820000000003,0.026015,91.87007495675573,0.8974358974358975
435,bcls,product,814095,0.25527614,TUBORG GREEN,814095,TUBORG GREEN,tuborg green,,TUBORG GREEN,1,0.5,2.59,,2.59,,,Beer,Import Beer,Pilsner,Europe Beer,,,['05740700997303'],DK,Denmark,,,0.046,"Tuborg Green is a bottom-fermented lager beer. It's brewed on lager malt, a slightly roasted, bright type of malt which results in the well-known mild, fresh taste and aroma of flowers and grain. Tuborg beer is medium rich and lively with a moderate bitterness in the aftertaste. It's excellent with light meals such as salads and spicy Asian dishes. It pairs perfectly with all the things you love: BBQ, a concert, a party, a great night out and of course, your friends.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/814095.jpeg,4960,3.5,34,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Import Beer,,85.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1007,1188,2480.0,12846.4,0.023,112.6086956521739,0.4358974358974359
436,bcls,product,859132,0.25527614,TUBORG TALL CAN,859132,TUBORG TALL CAN,tuborg tall can,,TUBORG TALL CAN,1,0.5,2.49,True,2.07,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Import Beer,Pilsner,Europe Beer,,,"['05740700997310', '05740700997365']",TR,Turkey,,,0.055,"Tuborg Gold is brewed on pure lager malt and has an inviting aroma of fruit and grain with notes of fennel. It's an elegant beer with an excellent balance between a dry richness, a certain liveliness and a subtle hop character. Enjoy Tuborg Gold together with meat dishes with gravy and potatoes, fish, spicy dishes, or with mild cheeses.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/859132.jpeg,1252,3.3,283,,,,,False,False,False,False,False,False,,False,[],['On Sale'],[],,,,Import Beer,,55.0,,,True,[],['On Sale'],False,False,2023-10-10 07:10:01,G,3,0,3,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,[],1000,1007,1188,626.0,3117.4800000000005,0.0275,90.54545454545455,0.28205128205128205
437,bcls,product,189843,0.25527614,TWA DOGS - THE DOG PACK PREMIUM 8-PACK CAN MIXER,189843,TWA DOGS - THE DOG PACK PREMIUM 8-PACK CAN MIXER,twa dogs - the dog pack premium 8-pack can mixer,TWA DOGS , THE DOG PACK PREMIUM 8-PACK CAN MIXER,8,0.473,23.79,,23.79,,,Beer,Domestic - BC Beer,Pale Ale,Domestic - BC Micro Brew Beer,,,['00626990322313'],CA,Canada,,,0.0593,"The TWA Dogs Premium Selection Dog Pack includes their Keekin' Glass Pilsner, Life and Liberty Pale Ale, Drouthy Neibor IPA and Limited Edition Seasonal.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/189843.jpeg,97,3.6,52,,,,,False,False,False,False,True,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,20.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,3,0,3,,,[],1000,1006,1133,367.048,2307.63,0.22439119999999999,106.02020043566772,0.10256410256410256
438,bcls,product,17216,0.2538451,TWIN SAILS BREWING - DAT JUICE TALL CAN,17216,TWIN SAILS BREWING - DAT JUICE TALL CAN,twin sails brewing - dat juice tall can,TWIN SAILS BREWING , DAT JUICE TALL CAN,4,0.473,13.29,True,12.29,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,Beer,Domestic - BC Beer,Pale Ale,Domestic - BC Micro Brew Beer,,,"['00626990276289', '00626990271161']",CA,Canada,,,0.052000000000000005,"Dat Juice is an unfiltered pale ale brewed with large amounts of flaked and malted wheat, then heavily dry-hopped with 100% Citra hops. It pours a cloudy pale straw colour, with bright aromatics of grapefruit, pineapple and mango.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/17216.jpeg,1529,4.6,97,,,,,False,False,False,False,True,True,,False,[],['On Sale'],[],,,,Domestic Beer,BC Craft Beer,93.0,,,True,[],['On Sale'],False,False,2023-10-10 07:10:01,SR,2,0,2,2023-10-01T00:00:00.000-07:00,2023-10-28T00:00:00.000-07:00,[],1000,1006,1133,2892.868,20320.41,0.098384,135.08294031549843,0.47692307692307695
439,bcls,product,670653,0.2538451,TWIN SAILS BREWING - JUICE PLUS TALL CAN,670653,TWIN SAILS BREWING - JUICE PLUS TALL CAN,twin sails brewing - juice plus tall can,TWIN SAILS BREWING , JUICE PLUS TALL CAN,4,0.473,15.79,,15.79,,,Beer,Domestic - BC Beer,India Pale Ale,Domestic - BC Micro Brew Beer,,,['00626990276388'],CA,Canada,,,0.075,"The big brother to Twin Sails Brewing's Dat Juice, this beer is brewed with large amounts of flaked and malted wheat to give it a light, drinkable body. It's then double dry-hopped with 100% Citra hops to amp up the fruity profile.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/670653.jpeg,1049,4.5,30,,,,,False,False,False,False,True,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,90.0,,,,[],[],False,False,2023-10-10 07:10:01,SH,2,0,2,,,[],1000,1006,1133,1984.7079999999999,16563.71,0.1419,111.27554615926708,0.46153846153846156
440,bcls,product,477706,0.25527614,TWIN SAILS BREWING - WOULD CRUSH BLUE RASPBERRY TALL CAN,477706,TWIN SAILS BREWING - WOULD CRUSH BLUE RASPBERRY TALL CAN,twin sails brewing - would crush blue raspberry tall can,TWIN SAILS BREWING , WOULD CRUSH BLUE RASPBERRY TALL CAN,4,0.473,14.29,,14.29,,,Beer,Domestic - BC Beer,Wheat,Domestic - BC Micro Brew Beer,,,['00696852026116'],CA,Canada,,,0.051,"This beer started as a traditional American-style wheat ale, packed with flaked and malted wheat. Twin Sails Brewing selected a yeast strain with a lower ester profile than its traditional European cousins. They then loaded it with raspberries and blueberries until the lid blew off! This beer is teeming with raspberries and blueberries, backed up by a creamy mouthfeel and light crisp malt profile.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/477706.jpeg,767,4.3,39,,,,,False,False,False,False,True,True,,False,[],[],[],,,,Domestic Beer,BC Craft Beer,57.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,3,0,3,,,[],1000,1006,1133,1451.164,10960.429999999998,0.096492,148.09517887493263,0.2923076923076923
441,bcls,product,188811,0.2538451,TYSKIE TALL CAN,188811,TYSKIE TALL CAN,tyskie tall can,,TYSKIE TALL CAN,1,0.5,2.79,,2.79,,,Beer,Import Beer,Lager,Europe Beer,,,"['05901359104669', '00835609001093']",PL,Poland,,,0.05,False,,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/188811.jpeg,2499,4.8,9,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Import Beer,,72.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1007,1188,1249.5,6972.21,0.025,111.6,0.36923076923076925
442,bcls,product,52423,0.25527614,URPINER - EXCLUSIVE GOLDEN CRAFT BEER TALL CAN,52423,URPINER - EXCLUSIVE GOLDEN CRAFT BEER TALL CAN,urpiner - exclusive golden craft beer tall can,URPINER , EXCLUSIVE GOLDEN CRAFT BEER TALL CAN,1,0.5,2.39,,2.39,,,Beer,Import Beer,Lager,Europe Beer,,,['08586000971752'],SK,Slovak Republic,,,0.07,"Urpiner Exclusive Beer is craft brewed with Levický pilsen barley malt and Saaz ""Noble"" hops that impart a medium to high crispness, distinctive hoppiness, with a bright golden colour and rich foam.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/52423.jpeg,8326,4.2,322,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Import Beer,,102.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1007,1188,4163.0,19899.14,0.035,68.28571428571428,0.5230769230769231
443,bcls,product,349910,0.2538451,VAN STEENBERGE - GULDEN DRAAK,349910,VAN STEENBERGE - GULDEN DRAAK,van steenberge - gulden draak,VAN STEENBERGE , GULDEN DRAAK,1,0.33,5.19,,5.19,,,Beer,Import Beer,Belgian Ale,Europe Beer,,,['05411663002716'],BE,Belgium,,,0.105,"Like the dragon at the top of the city, Gulden Draak has been one of the world's best beers for years. It is a dark tripel, which in itself makes it an exceptional beer, but the complex taste with notes of caramel, roasted malt and coffee makes it unique. Gulden Draak is easy to drink as an aperitif, dessert or just when you have time to enjoy. This barley wine harmonises perfectly with and in stews. It also gives added value to sauces with red meat such as bordelaise and is also ideal as a dessert beer, especially with dark chocolate.
",,http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/349910.jpeg,698,4.4,296,,,,,False,False,False,False,False,False,,False,[],[],[],,,,Import Beer,,43.0,,,,[],[],False,False,2023-10-10 07:10:01,SR,2,0,2,,,[],1000,1007,1188,230.34,3622.6200000000003,0.03465,149.7835497835498,0.2205128205128205
